sender,receiver,amount,timestamp,location,type,hour,location_encoded,type_encoded,anomaly,ml_flag
user_33,user_36,829927.67,2026-01-17 19:36:46.079623,Ibadan,transfer,19,1,1,1,NORMAL
user_48,user_14,190502.01,2026-02-23 23:54:46.079623,Abuja,withdrawal,23,0,2,1,NORMAL
user_28,user_5,77307.58,2026-01-23 07:36:46.079623,Abuja,withdrawal,7,0,2,1,NORMAL
user_33,user_16,184510.19,2026-03-07 07:43:46.079623,Kano,withdrawal,7,2,2,1,NORMAL
user_37,user_39,147378.58,2026-03-16 17:26:46.079623,Abuja,transfer,17,0,1,1,NORMAL
user_1,user_22,111082.13,2026-01-29 06:26:46.079623,Lagos,withdrawal,6,3,2,1,NORMAL
user_7,user_48,104861.67,2026-02-25 19:37:46.079623,Ibadan,transfer,19,1,1,1,NORMAL
user_38,user_68,67962.99,2026-03-21 05:55:46.079623,Ibadan,deposit,5,1,0,1,NORMAL
user_35,user_26,35510.57,2026-01-21 01:12:46.079623,Lagos,withdrawal,1,3,2,1,NORMAL
user_45,user_14,49653.05,2026-02-06 06:09:46.079623,Abuja,transfer,6,0,1,1,NORMAL
user_6,user_16,184578.31,2026-02-02 23:48:46.079623,Lagos,withdrawal,23,3,2,1,NORMAL
user_45,user_42,136637.79,2026-02-14 16:36:46.079623,Ibadan,transfer,16,1,1,1,NORMAL
user_16,user_40,126786.52,2026-01-17 08:34:46.079623,Ibadan,deposit,8,1,0,1,NORMAL
user_20,user_28,168782.24,2026-02-28 14:46:46.079623,Kano,transfer,14,2,1,1,NORMAL
user_25,user_35,37604.54,2026-01-21 08:10:46.079623,Lagos,deposit,8,3,0,1,NORMAL
user_35,user_29,182481.89,2026-03-04 01:08:46.079623,Lagos,transfer,1,3,1,1,NORMAL
user_40,user_12,58129.91,2026-03-03 15:53:46.079623,Kano,transfer,15,2,1,1,NORMAL
user_35,user_15,1556689.2,2026-01-16 11:35:46.079623,Lagos,transfer,11,3,1,1,NORMAL
user_44,user_50,194905.21,2026-02-25 16:33:46.079623,Abuja,transfer,16,0,1,1,NORMAL
user_33,user_54,1248702.31,2026-01-16 08:14:46.079623,Ibadan,withdrawal,8,1,2,1,NORMAL
user_10,user_3,1669318.51,2026-02-24 22:48:46.079623,Kano,deposit,22,2,0,-1,ANOMALY
user_7,user_4,76781.29,2026-02-06 02:40:46.082641,Ibadan,withdrawal,2,1,2,1,NORMAL
user_28,user_62,136510.75,2026-01-16 00:08:46.082641,Port Harcourt,transfer,0,4,1,1,NORMAL
user_25,user_45,96552.45,2026-02-17 11:47:46.082785,Kano,deposit,11,2,0,1,NORMAL
user_14,user_57,178240.09,2026-01-26 00:18:46.082785,Kano,transfer,0,2,1,1,NORMAL
user_23,user_48,29414.6,2026-02-03 00:02:46.082785,Port Harcourt,withdrawal,0,4,2,1,NORMAL
user_5,user_21,134666.15,2026-02-01 03:29:46.082785,Port Harcourt,withdrawal,3,4,2,1,NORMAL
user_44,user_21,177219.65,2026-03-11 11:11:46.082785,Port Harcourt,withdrawal,11,4,2,1,NORMAL
user_34,user_54,171182.56,2026-03-16 15:26:46.082785,Kano,transfer,15,2,1,1,NORMAL
user_18,user_44,175069.87,2026-02-19 05:44:46.082785,Kano,deposit,5,2,0,1,NORMAL
user_34,user_69,149890.49,2026-01-29 02:52:46.082785,Kano,withdrawal,2,2,2,1,NORMAL
user_25,user_16,180446.22,2026-02-28 03:04:46.082785,Port Harcourt,deposit,3,4,0,1,NORMAL
user_13,user_4,183302.96,2026-01-16 12:02:46.082785,Lagos,transfer,12,3,1,1,NORMAL
user_14,user_43,137190.68,2026-03-24 00:10:46.082785,Ibadan,transfer,0,1,1,1,NORMAL
user_10,user_33,181785.11,2026-03-14 03:56:46.082785,Ibadan,withdrawal,3,1,2,1,NORMAL
user_24,user_16,121101.16,2026-02-21 00:02:46.082785,Ibadan,withdrawal,0,1,2,1,NORMAL
user_29,user_41,61335.6,2026-03-02 22:58:46.082785,Kano,withdrawal,22,2,2,1,NORMAL
user_39,user_66,21500.32,2026-02-20 15:29:46.082785,Lagos,withdrawal,15,3,2,1,NORMAL
user_43,user_20,153331.17,2026-03-21 01:10:46.082785,Abuja,transfer,1,0,1,1,NORMAL
user_33,user_60,109438.7,2026-03-11 21:15:46.082785,Port Harcourt,transfer,21,4,1,1,NORMAL
user_42,user_17,149733.27,2026-03-21 21:59:46.082785,Abuja,withdrawal,21,0,2,1,NORMAL
user_47,user_18,20770.91,2026-02-05 16:15:46.082785,Port Harcourt,withdrawal,16,4,2,1,NORMAL
user_6,user_31,85070.67,2026-03-11 13:25:46.082785,Kano,deposit,13,2,0,1,NORMAL
user_31,user_5,1259336.67,2026-02-14 05:11:46.082785,Kano,withdrawal,5,2,2,1,NORMAL
user_1,user_48,375430.66,2026-02-13 13:38:46.082785,Kano,transfer,13,2,1,1,NORMAL
user_12,user_18,163384.72,2026-01-17 11:13:46.082785,Port Harcourt,transfer,11,4,1,1,NORMAL
user_41,user_48,1802979.74,2026-03-06 18:57:46.082785,Port Harcourt,transfer,18,4,1,-1,ANOMALY
user_11,user_46,125378.9,2026-01-27 03:58:46.082785,Abuja,transfer,3,0,1,1,NORMAL
user_16,user_40,127887.39,2026-03-13 05:14:46.084856,Kano,transfer,5,2,1,1,NORMAL
user_47,user_2,103295.21,2026-02-03 00:00:46.084856,Ibadan,transfer,0,1,1,1,NORMAL
user_30,user_44,133477.31,2026-01-22 12:58:46.084856,Ibadan,deposit,12,1,0,1,NORMAL
user_27,user_52,47637.23,2026-02-22 17:46:46.084856,Lagos,deposit,17,3,0,1,NORMAL
user_45,user_47,140663.25,2026-03-12 20:41:46.084856,Port Harcourt,transfer,20,4,1,1,NORMAL
user_28,user_67,191323.62,2026-02-09 01:06:46.084856,Kano,withdrawal,1,2,2,1,NORMAL
user_19,user_49,661347.98,2026-01-16 07:03:46.084856,Ibadan,withdrawal,7,1,2,1,NORMAL
user_34,user_66,29484.64,2026-03-10 07:03:46.084856,Ibadan,transfer,7,1,1,1,NORMAL
user_26,user_47,88809.76,2026-03-01 05:56:46.084856,Port Harcourt,withdrawal,5,4,2,1,NORMAL
user_47,user_35,111361.82,2026-01-26 09:29:46.084856,Kano,transfer,9,2,1,1,NORMAL
user_0,user_27,114632.83,2026-02-20 09:10:46.084856,Ibadan,transfer,9,1,1,1,NORMAL
user_28,user_36,31755.27,2026-03-09 13:47:46.084856,Port Harcourt,transfer,13,4,1,1,NORMAL
user_19,user_1,54299.46,2026-02-11 07:37:46.084856,Abuja,withdrawal,7,0,2,1,NORMAL
user_22,user_39,47064.5,2026-02-11 07:43:46.084856,Abuja,deposit,7,0,0,1,NORMAL
user_34,user_51,1825285.22,2026-01-31 02:57:46.084856,Ibadan,transfer,2,1,1,-1,ANOMALY
user_17,user_67,85756.66,2026-03-06 09:00:46.084856,Port Harcourt,transfer,9,4,1,1,NORMAL
user_33,user_43,23464.32,2026-01-24 01:00:46.084856,Ibadan,deposit,1,1,0,1,NORMAL
user_33,user_0,327729.17,2026-03-01 10:10:46.084856,Ibadan,transfer,10,1,1,1,NORMAL
user_1,user_46,51145.93,2026-01-29 15:50:46.084856,Kano,withdrawal,15,2,2,1,NORMAL
user_26,user_39,28131.26,2026-02-12 09:14:46.084856,Port Harcourt,deposit,9,4,0,1,NORMAL
user_1,user_52,104983.43,2026-02-10 03:22:46.084856,Kano,withdrawal,3,2,2,1,NORMAL
user_27,user_11,189809.8,2026-01-27 17:52:46.084856,Kano,withdrawal,17,2,2,1,NORMAL
user_48,user_58,100525.37,2026-01-20 10:53:46.084856,Ibadan,withdrawal,10,1,2,1,NORMAL
user_7,user_44,75490.79,2026-02-23 18:37:46.084856,Port Harcourt,withdrawal,18,4,2,1,NORMAL
user_42,user_37,46806.19,2026-02-24 02:56:46.084856,Lagos,deposit,2,3,0,1,NORMAL
user_24,user_68,162146.6,2026-02-21 20:01:46.084856,Abuja,deposit,20,0,0,1,NORMAL
user_19,user_5,87686.48,2026-02-27 21:15:46.084856,Port Harcourt,withdrawal,21,4,2,1,NORMAL
user_13,user_21,125321.86,2026-03-18 07:05:46.084856,Kano,withdrawal,7,2,2,1,NORMAL
user_4,user_23,199716.15,2026-03-06 03:34:46.084856,Abuja,transfer,3,0,1,1,NORMAL
user_7,user_10,14398.71,2026-01-28 18:08:46.084856,Port Harcourt,deposit,18,4,0,1,NORMAL
user_2,user_24,142971.41,2026-01-22 14:01:46.084856,Abuja,transfer,14,0,1,1,NORMAL
user_0,user_63,196625.13,2026-03-03 03:36:46.084856,Lagos,withdrawal,3,3,2,1,NORMAL
user_30,user_60,58895.07,2026-01-28 03:30:46.084856,Lagos,transfer,3,3,1,1,NORMAL
user_26,user_55,46460.02,2026-02-03 19:53:46.084856,Abuja,withdrawal,19,0,2,1,NORMAL
user_29,user_65,159807.76,2026-01-28 18:50:46.084856,Abuja,withdrawal,18,0,2,1,NORMAL
user_47,user_65,131717.7,2026-02-11 12:03:46.084856,Lagos,transfer,12,3,1,1,NORMAL
user_11,user_7,169529.89,2026-02-09 05:54:46.084856,Lagos,transfer,5,3,1,1,NORMAL
user_33,user_64,130605.16,2026-01-25 03:50:46.084856,Ibadan,transfer,3,1,1,1,NORMAL
user_39,user_38,66379.59,2026-01-21 06:19:46.084856,Ibadan,withdrawal,6,1,2,1,NORMAL
user_37,user_65,882307.31,2026-01-26 06:01:46.084856,Kano,deposit,6,2,0,1,NORMAL
user_34,user_0,1817639.93,2026-02-25 05:53:46.084856,Kano,transfer,5,2,1,1,NORMAL
user_4,user_8,175991.94,2026-03-22 03:58:46.084856,Ibadan,withdrawal,3,1,2,1,NORMAL
user_15,user_51,39929.57,2026-02-21 07:22:46.084856,Lagos,withdrawal,7,3,2,1,NORMAL
user_12,user_31,152595.18,2026-01-16 05:44:46.084856,Lagos,deposit,5,3,0,1,NORMAL
user_18,user_1,12169.24,2026-01-26 00:55:46.084856,Port Harcourt,withdrawal,0,4,2,1,NORMAL
user_1,user_51,37942.94,2026-03-06 09:24:46.084856,Port Harcourt,transfer,9,4,1,1,NORMAL
user_18,user_15,67983.7,2026-03-20 22:31:46.084856,Port Harcourt,transfer,22,4,1,1,NORMAL
user_24,user_55,898255.64,2026-03-15 19:15:46.084856,Lagos,transfer,19,3,1,1,NORMAL
user_24,user_16,197638.66,2026-02-12 04:33:46.084856,Abuja,deposit,4,0,0,1,NORMAL
user_45,user_22,163201.05,2026-01-27 12:57:46.084856,Abuja,transfer,12,0,1,1,NORMAL
user_27,user_3,83416.31,2026-03-06 11:10:46.084856,Lagos,withdrawal,11,3,2,1,NORMAL
user_41,user_23,70502.44,2026-03-07 13:20:46.084856,Abuja,withdrawal,13,0,2,1,NORMAL
user_17,user_53,114763.62,2026-02-14 13:53:46.084856,Kano,deposit,13,2,0,1,NORMAL
user_4,user_0,594864.47,2026-03-25 03:53:46.084856,Ibadan,withdrawal,3,1,2,1,NORMAL
user_47,user_34,59319.26,2026-02-03 09:27:46.084856,Port Harcourt,deposit,9,4,0,1,NORMAL
user_14,user_47,64698.34,2026-01-23 14:14:46.084856,Kano,transfer,14,2,1,1,NORMAL
user_45,user_46,9788.06,2026-02-14 11:23:46.084856,Abuja,withdrawal,11,0,2,1,NORMAL
user_17,user_4,13873.41,2026-01-28 03:26:46.084856,Ibadan,withdrawal,3,1,2,1,NORMAL
user_20,user_43,129014.87,2026-03-01 22:30:46.084856,Ibadan,withdrawal,22,1,2,1,NORMAL
user_11,user_35,142146.92,2026-01-27 10:59:46.084856,Kano,deposit,10,2,0,1,NORMAL
user_5,user_59,4575.7,2026-03-25 18:11:46.089815,Lagos,deposit,18,3,0,1,NORMAL
user_6,user_15,115884.39,2026-01-22 18:33:46.089815,Ibadan,deposit,18,1,0,1,NORMAL
user_41,user_22,48933.65,2026-02-05 19:49:46.089815,Ibadan,deposit,19,1,0,1,NORMAL
user_41,user_65,138539.42,2026-02-01 12:54:46.089815,Abuja,transfer,12,0,1,1,NORMAL
user_4,user_18,105292.95,2026-01-24 17:09:46.089815,Ibadan,withdrawal,17,1,2,1,NORMAL
user_29,user_14,158725.72,2026-03-16 01:58:46.089815,Lagos,deposit,1,3,0,1,NORMAL
user_43,user_17,125935.54,2026-03-23 16:53:46.089815,Lagos,deposit,16,3,0,1,NORMAL
user_5,user_27,51266.67,2026-03-14 06:40:46.089815,Abuja,withdrawal,6,0,2,1,NORMAL
user_41,user_69,1796142.42,2026-01-20 17:18:46.089815,Port Harcourt,transfer,17,4,1,-1,ANOMALY
user_36,user_62,55623.98,2026-03-16 07:15:46.089815,Abuja,withdrawal,7,0,2,1,NORMAL
user_34,user_24,162103.02,2026-03-11 18:30:46.089815,Ibadan,transfer,18,1,1,1,NORMAL
user_45,user_26,125306.47,2026-03-09 06:38:46.089815,Ibadan,deposit,6,1,0,1,NORMAL
user_22,user_65,177152.22,2026-03-09 06:22:46.089815,Port Harcourt,withdrawal,6,4,2,1,NORMAL
user_14,user_70,1306470.6,2026-03-19 18:40:46.089815,Lagos,transfer,18,3,1,1,NORMAL
user_16,user_16,42588.47,2026-02-08 04:41:46.089815,Port Harcourt,transfer,4,4,1,1,NORMAL
user_3,user_24,99695.05,2026-01-19 06:14:46.089815,Kano,deposit,6,2,0,1,NORMAL
user_27,user_55,22555.45,2026-03-17 11:52:46.089815,Port Harcourt,withdrawal,11,4,2,1,NORMAL
user_10,user_40,50740.46,2026-03-05 16:43:46.089815,Kano,withdrawal,16,2,2,1,NORMAL
user_41,user_36,1229535.04,2026-03-04 12:29:46.089815,Kano,deposit,12,2,0,1,NORMAL
user_49,user_14,157246.18,2026-02-28 02:23:46.089815,Port Harcourt,deposit,2,4,0,1,NORMAL
user_0,user_60,133617.74,2026-03-09 05:50:46.089815,Lagos,transfer,5,3,1,1,NORMAL
user_14,user_62,995744.66,2026-01-18 15:41:46.089815,Ibadan,deposit,15,1,0,1,NORMAL
user_30,user_70,173212.73,2026-01-31 11:06:46.089815,Port Harcourt,deposit,11,4,0,1,NORMAL
user_22,user_9,197590.19,2026-03-20 17:17:46.089815,Port Harcourt,withdrawal,17,4,2,1,NORMAL
user_1,user_48,1009876.52,2026-01-20 07:21:46.089815,Lagos,transfer,7,3,1,1,NORMAL
user_1,user_47,600404.71,2026-01-28 06:09:46.089815,Lagos,deposit,6,3,0,1,NORMAL
user_29,user_53,109737.12,2026-02-05 02:23:46.089815,Port Harcourt,withdrawal,2,4,2,1,NORMAL
user_39,user_61,106873.11,2026-02-16 14:14:46.089815,Abuja,transfer,14,0,1,1,NORMAL
user_26,user_51,96776.87,2026-02-25 12:52:46.089815,Kano,withdrawal,12,2,2,1,NORMAL
user_24,user_46,838237.6,2026-03-21 15:23:46.089815,Lagos,transfer,15,3,1,1,NORMAL
user_47,user_17,1160537.38,2026-01-27 09:13:46.089815,Kano,transfer,9,2,1,1,NORMAL
user_47,user_30,139100.85,2026-02-28 05:01:46.089815,Lagos,withdrawal,5,3,2,1,NORMAL
user_26,user_29,22730.92,2026-02-05 06:57:46.089815,Port Harcourt,transfer,6,4,1,1,NORMAL
user_9,user_34,126778.46,2026-02-12 18:41:46.089815,Kano,deposit,18,2,0,1,NORMAL
user_49,user_28,1194820.32,2026-02-28 21:36:46.089815,Abuja,withdrawal,21,0,2,-1,ANOMALY
user_7,user_69,164449.43,2026-02-25 14:39:46.089815,Abuja,withdrawal,14,0,2,1,NORMAL
user_21,user_48,132443.29,2026-03-03 09:16:46.089815,Lagos,withdrawal,9,3,2,1,NORMAL
user_29,user_49,66704.9,2026-03-20 01:19:46.089815,Port Harcourt,deposit,1,4,0,1,NORMAL
user_13,user_63,116837.98,2026-02-27 02:41:46.089815,Abuja,deposit,2,0,0,1,NORMAL
user_24,user_26,86537.12,2026-03-18 19:41:46.089815,Ibadan,transfer,19,1,1,1,NORMAL
user_49,user_64,190653.43,2026-03-13 05:54:46.089815,Lagos,withdrawal,5,3,2,1,NORMAL
user_33,user_2,154253.33,2026-01-17 07:16:46.089815,Ibadan,transfer,7,1,1,1,NORMAL
user_5,user_65,2291.83,2026-03-08 00:50:46.089815,Port Harcourt,withdrawal,0,4,2,1,NORMAL
user_35,user_19,43091.09,2026-02-03 23:33:46.089815,Kano,deposit,23,2,0,1,NORMAL
user_7,user_0,1558672.47,2026-03-04 14:32:46.089815,Abuja,withdrawal,14,0,2,-1,ANOMALY
user_48,user_6,129540.88,2026-03-21 01:42:46.089815,Port Harcourt,deposit,1,4,0,1,NORMAL
user_31,user_11,193245.18,2026-02-03 05:08:46.089815,Ibadan,withdrawal,5,1,2,1,NORMAL
user_42,user_66,1579817.19,2026-02-20 13:49:46.089815,Kano,transfer,13,2,1,1,NORMAL
user_11,user_52,128814.64,2026-03-02 03:07:46.089815,Kano,deposit,3,2,0,1,NORMAL
user_46,user_10,196445.35,2026-03-03 20:34:46.089815,Abuja,withdrawal,20,0,2,1,NORMAL
user_16,user_1,788308.39,2026-02-20 21:05:46.089815,Lagos,deposit,21,3,0,1,NORMAL
user_37,user_40,1913551.92,2026-03-16 02:22:46.089815,Lagos,transfer,2,3,1,-1,ANOMALY
user_8,user_8,104129.71,2026-03-12 15:49:46.089815,Port Harcourt,transfer,15,4,1,1,NORMAL
user_10,user_0,50540.01,2026-02-16 00:23:46.089815,Lagos,deposit,0,3,0,1,NORMAL
user_15,user_18,133366.72,2026-02-16 20:50:46.089815,Kano,withdrawal,20,2,2,1,NORMAL
user_32,user_30,68360.98,2026-03-02 12:16:46.089815,Abuja,transfer,12,0,1,1,NORMAL
user_26,user_49,86260.94,2026-02-07 23:42:46.089815,Lagos,deposit,23,3,0,1,NORMAL
user_43,user_32,20944.78,2026-02-18 02:28:46.089815,Ibadan,transfer,2,1,1,1,NORMAL
user_33,user_2,86559.65,2026-02-20 10:25:46.089815,Kano,deposit,10,2,0,1,NORMAL
user_48,user_34,184286.74,2026-01-30 11:36:46.089815,Port Harcourt,deposit,11,4,0,1,NORMAL
user_34,user_28,33989.29,2026-02-28 22:55:46.089815,Lagos,withdrawal,22,3,2,1,NORMAL
user_14,user_19,79751.68,2026-03-16 00:08:46.089815,Ibadan,deposit,0,1,0,1,NORMAL
user_11,user_20,117983.2,2026-03-20 21:29:46.089815,Kano,withdrawal,21,2,2,1,NORMAL
user_18,user_25,46365.41,2026-03-14 21:15:46.089815,Port Harcourt,withdrawal,21,4,2,1,NORMAL
user_12,user_53,1631911.74,2026-01-27 15:59:46.089815,Port Harcourt,transfer,15,4,1,-1,ANOMALY
user_0,user_44,1783.64,2026-02-04 18:46:46.089815,Lagos,withdrawal,18,3,2,1,NORMAL
user_45,user_5,179350.41,2026-02-09 04:06:46.089815,Lagos,withdrawal,4,3,2,1,NORMAL
user_38,user_35,91147.99,2026-01-21 23:04:46.094813,Lagos,transfer,23,3,1,1,NORMAL
user_37,user_18,61929.32,2026-03-09 00:44:46.094813,Ibadan,transfer,0,1,1,1,NORMAL
user_13,user_36,199538.06,2026-03-15 13:43:46.094813,Port Harcourt,deposit,13,4,0,1,NORMAL
user_16,user_58,112152.62,2026-03-20 07:01:46.094813,Port Harcourt,deposit,7,4,0,1,NORMAL
user_39,user_15,28574.6,2026-02-01 14:10:46.094813,Port Harcourt,withdrawal,14,4,2,1,NORMAL
user_5,user_12,2924.47,2026-02-18 15:21:46.094813,Lagos,transfer,15,3,1,1,NORMAL
user_22,user_38,45375.44,2026-01-31 03:20:46.094813,Kano,withdrawal,3,2,2,1,NORMAL
user_28,user_20,10503.74,2026-03-22 21:55:46.094813,Port Harcourt,withdrawal,21,4,2,1,NORMAL
user_18,user_50,89117.76,2026-01-20 18:29:46.094813,Kano,transfer,18,2,1,1,NORMAL
user_48,user_47,1695454.04,2026-02-28 08:41:46.094813,Abuja,withdrawal,8,0,2,-1,ANOMALY
user_23,user_11,11472.06,2026-03-25 10:25:46.094813,Ibadan,transfer,10,1,1,1,NORMAL
user_33,user_60,193875.03,2026-03-20 05:24:46.094813,Abuja,deposit,5,0,0,1,NORMAL
user_1,user_14,132772.79,2026-02-01 03:55:46.094813,Kano,withdrawal,3,2,2,1,NORMAL
user_15,user_58,164696.89,2026-02-15 00:35:46.094813,Kano,transfer,0,2,1,1,NORMAL
user_36,user_22,188652.07,2026-02-01 09:26:46.094813,Kano,withdrawal,9,2,2,1,NORMAL
user_22,user_44,40518.81,2026-03-24 02:59:46.094813,Ibadan,deposit,2,1,0,1,NORMAL
user_32,user_3,19195.44,2026-02-13 07:17:46.094813,Abuja,withdrawal,7,0,2,1,NORMAL
user_41,user_70,1591.15,2026-02-20 12:42:46.094813,Kano,withdrawal,12,2,2,1,NORMAL
user_31,user_15,23497.57,2026-02-20 04:26:46.094813,Lagos,deposit,4,3,0,1,NORMAL
user_2,user_33,23249.34,2026-02-06 04:50:46.094813,Lagos,deposit,4,3,0,1,NORMAL
user_31,user_63,157297.36,2026-01-23 22:12:46.094813,Lagos,withdrawal,22,3,2,1,NORMAL
user_22,user_7,157993.94,2026-01-20 01:18:46.094813,Kano,withdrawal,1,2,2,1,NORMAL
user_38,user_6,159418.4,2026-02-09 11:33:46.094813,Lagos,withdrawal,11,3,2,1,NORMAL
user_28,user_56,4047.05,2026-02-28 21:53:46.094813,Abuja,transfer,21,0,1,1,NORMAL
user_11,user_34,140025.11,2026-01-31 03:42:46.094813,Abuja,withdrawal,3,0,2,1,NORMAL
user_26,user_14,1169.65,2026-03-14 00:27:46.094813,Ibadan,withdrawal,0,1,2,1,NORMAL
user_35,user_39,153220.47,2026-03-23 22:35:46.094813,Lagos,withdrawal,22,3,2,1,NORMAL
user_44,user_67,96716.1,2026-03-20 07:40:46.094813,Abuja,deposit,7,0,0,1,NORMAL
user_47,user_34,167671.98,2026-02-21 20:32:46.094813,Lagos,withdrawal,20,3,2,1,NORMAL
user_15,user_26,46376.0,2026-02-11 23:03:46.094813,Port Harcourt,transfer,23,4,1,1,NORMAL
user_6,user_0,111351.47,2026-01-19 09:38:46.094813,Ibadan,withdrawal,9,1,2,1,NORMAL
user_4,user_66,134457.92,2026-02-09 05:14:46.094813,Abuja,deposit,5,0,0,1,NORMAL
user_43,user_9,164833.93,2026-02-26 10:35:46.094813,Abuja,withdrawal,10,0,2,1,NORMAL
user_42,user_33,78277.99,2026-03-03 18:33:46.094813,Lagos,transfer,18,3,1,1,NORMAL
user_11,user_36,162518.98,2026-03-21 15:52:46.094813,Abuja,withdrawal,15,0,2,1,NORMAL
user_31,user_9,38164.51,2026-03-07 18:48:46.094813,Abuja,withdrawal,18,0,2,1,NORMAL
user_31,user_54,156311.44,2026-03-17 22:04:46.094813,Kano,withdrawal,22,2,2,1,NORMAL
user_35,user_19,104066.15,2026-02-07 18:13:46.094813,Ibadan,transfer,18,1,1,1,NORMAL
user_15,user_40,43795.6,2026-01-17 04:52:46.094813,Abuja,transfer,4,0,1,1,NORMAL
user_33,user_66,110140.76,2026-01-24 05:34:46.094813,Kano,transfer,5,2,1,1,NORMAL
user_32,user_61,89152.8,2026-02-15 04:44:46.094813,Lagos,deposit,4,3,0,1,NORMAL
user_3,user_34,116384.43,2026-01-31 20:51:46.094813,Lagos,transfer,20,3,1,1,NORMAL
user_35,user_37,197832.36,2026-02-02 09:05:46.094813,Abuja,withdrawal,9,0,2,1,NORMAL
user_29,user_50,31440.16,2026-01-30 18:59:46.094813,Ibadan,deposit,18,1,0,1,NORMAL
user_39,user_40,8078.37,2026-01-19 12:33:46.094813,Ibadan,withdrawal,12,1,2,1,NORMAL
user_41,user_31,4859.51,2026-01-21 23:43:46.094813,Port Harcourt,withdrawal,23,4,2,1,NORMAL
user_29,user_16,149791.66,2026-02-05 18:09:46.094813,Lagos,withdrawal,18,3,2,1,NORMAL
user_34,user_65,9205.49,2026-02-23 19:35:46.094813,Abuja,transfer,19,0,1,1,NORMAL
user_18,user_23,129404.17,2026-03-17 04:46:46.094813,Kano,deposit,4,2,0,1,NORMAL
user_47,user_59,89607.36,2026-03-02 01:44:46.094813,Kano,transfer,1,2,1,1,NORMAL
user_12,user_20,161418.22,2026-02-18 04:40:46.094813,Lagos,withdrawal,4,3,2,1,NORMAL
user_11,user_36,47031.72,2026-02-24 14:46:46.094813,Abuja,withdrawal,14,0,2,1,NORMAL
user_8,user_53,40557.99,2026-01-17 12:23:46.094813,Lagos,withdrawal,12,3,2,1,NORMAL
user_27,user_13,195349.27,2026-03-10 20:22:46.094813,Port Harcourt,transfer,20,4,1,1,NORMAL
user_23,user_54,34045.55,2026-02-06 12:08:46.094813,Kano,transfer,12,2,1,1,NORMAL
user_36,user_39,124567.07,2026-03-02 02:04:46.094813,Ibadan,deposit,2,1,0,1,NORMAL
user_45,user_41,15010.99,2026-01-23 02:39:46.094813,Ibadan,transfer,2,1,1,1,NORMAL
user_35,user_59,103101.22,2026-02-14 22:18:46.094813,Lagos,transfer,22,3,1,1,NORMAL
user_24,user_5,112442.55,2026-02-12 07:53:46.099810,Lagos,deposit,7,3,0,1,NORMAL
user_2,user_60,159752.34,2026-01-30 03:36:46.099810,Lagos,withdrawal,3,3,2,1,NORMAL
user_13,user_2,172314.12,2026-01-25 07:12:46.099810,Kano,deposit,7,2,0,1,NORMAL
user_4,user_8,53551.54,2026-02-11 06:54:46.099810,Ibadan,withdrawal,6,1,2,1,NORMAL
user_35,user_55,53472.66,2026-01-31 12:49:46.099810,Ibadan,withdrawal,12,1,2,1,NORMAL
user_4,user_62,24650.19,2026-02-07 05:58:46.099810,Port Harcourt,deposit,5,4,0,1,NORMAL
user_29,user_0,159008.45,2026-02-02 00:55:46.099810,Ibadan,withdrawal,0,1,2,1,NORMAL
user_16,user_50,138482.71,2026-02-20 04:32:46.099810,Ibadan,withdrawal,4,1,2,1,NORMAL
user_27,user_40,67752.1,2026-02-02 14:06:46.099810,Ibadan,deposit,14,1,0,1,NORMAL
user_14,user_31,130668.29,2026-01-26 06:17:46.099810,Kano,withdrawal,6,2,2,1,NORMAL
user_29,user_23,88636.39,2026-02-22 23:08:46.099810,Port Harcourt,withdrawal,23,4,2,1,NORMAL
user_10,user_20,195779.25,2026-02-18 09:47:46.099810,Lagos,deposit,9,3,0,1,NORMAL
user_21,user_69,187512.03,2026-01-26 18:09:46.099810,Abuja,deposit,18,0,0,1,NORMAL
user_29,user_50,168652.28,2026-02-24 19:28:46.099810,Ibadan,deposit,19,1,0,1,NORMAL
user_40,user_34,43079.01,2026-01-30 07:27:46.099810,Kano,transfer,7,2,1,1,NORMAL
user_41,user_40,40128.51,2026-01-22 16:50:46.099810,Abuja,withdrawal,16,0,2,1,NORMAL
user_5,user_12,165913.93,2026-02-23 03:41:46.099810,Ibadan,deposit,3,1,0,1,NORMAL
user_17,user_27,46680.83,2026-02-19 04:21:46.099810,Lagos,deposit,4,3,0,1,NORMAL
user_35,user_23,168454.14,2026-02-17 18:53:46.099810,Abuja,transfer,18,0,1,1,NORMAL
user_37,user_69,177694.05,2026-02-20 09:48:46.099810,Kano,transfer,9,2,1,1,NORMAL
user_16,user_61,2862.39,2026-03-07 15:16:46.099810,Ibadan,withdrawal,15,1,2,1,NORMAL
user_40,user_61,123405.25,2026-02-12 12:28:46.099810,Lagos,transfer,12,3,1,1,NORMAL
user_47,user_40,133789.88,2026-03-26 07:31:46.099810,Kano,transfer,7,2,1,1,NORMAL
user_49,user_3,22687.97,2026-02-03 09:15:46.099810,Lagos,withdrawal,9,3,2,1,NORMAL
user_39,user_61,39475.15,2026-03-14 19:03:46.099810,Kano,transfer,19,2,1,1,NORMAL
user_44,user_0,115346.21,2026-02-23 01:24:46.099810,Kano,transfer,1,2,1,1,NORMAL
user_47,user_59,50398.07,2026-02-18 02:30:46.099810,Ibadan,deposit,2,1,0,1,NORMAL
user_33,user_9,171655.78,2026-01-19 03:52:46.099810,Kano,transfer,3,2,1,1,NORMAL
